date,ville,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,age,place,descr_dispo_secu,descr_grav
11679,4382,48.8296,2.3267,2,0,3,0,7,22,0,11,1
11458,4386,48.8925,2.3444,2,0,3,4,7,31,0,3,1
10310,4378,48.8761,2.3602,6,0,3,4,7,55,0,3,1
10322,4381,48.8283,2.3627,6,0,3,4,7,24,0,3,1
10324,4379,48.8584,2.3795,0,0,3,4,7,43,0,14,1
10328,4375,48.8567,2.3208,2,0,6,4,7,36,0,11,1
10342,4386,48.8925,2.3444,2,0,3,4,6,26,0,11,1
10347,4387,48.8817,2.3834,2,0,5,4,6,52,0,11,1
10365,4373,48.8448,2.3551,2,0,3,4,7,23,0,11,1
10387,4379,48.8584,2.3795,6,0,3,1,7,80,0,3,1
10220,4381,48.8283,2.3627,2,0,5,4,6,29,0,3,1
10221,4384,48.86,2.262,2,0,5,4,6,28,0,11,1
10239,4372,48.8566,2.3522,0,0,3,4,7,75,0,7,1
10270,4373,48.8448,2.3551,6,0,5,0,6,35,0,11,1
10278,4379,48.8584,2.3795,2,0,5,4,6,47,0,11,1
10503,4375,48.8567,2.3208,0,0,6,4,6,61,1,14,1
10525,4381,48.8283,2.3627,0,0,5,4,6,21,0,7,1
10525,4381,48.8283,2.3627,0,0,5,4,6,29,0,7,1
10550,4386,48.8925,2.3444,2,0,3,4,7,19,0,3,1
10595,4386,48.8925,2.3444,0,0,6,4,7,45,0,7,1
10598,4371,48.8637,2.359,6,0,3,4,7,24,0,3,1
10599,4371,48.8637,2.359,2,0,3,4,7,16,0,3,1
10608,4381,48.8283,2.3627,2,0,3,4,7,22,0,11,1
10610,4376,48.8722,2.3124,0,0,3,4,7,85,2,7,1
10610,4376,48.8722,2.3124,0,0,3,4,7,57,3,7,1
10612,4382,48.8296,2.3267,0,0,3,4,7,48,1,14,1
10630,4385,48.8872,2.3075,0,0,3,4,7,24,0,7,1
10638,4382,48.8296,2.3267,0,0,3,4,7,56,0,14,1
10669,4382,48.8296,2.3267,6,0,3,4,7,29,0,3,1
10681,4380,48.8352,2.4458,2,0,3,4,7,18,1,3,1
10685,4380,48.8352,2.4458,2,0,3,4,7,25,0,11,1
10724,4381,48.8283,2.3627,2,0,3,1,7,58,0,3,1
10415,4380,48.8352,2.4458,0,0,3,4,7,36,0,7,1
10435,4384,48.86,2.262,2,0,3,4,7,52,0,11,1
10441,4387,48.8817,2.3834,2,0,3,4,7,29,0,11,1
10445,4380,48.8352,2.4458,2,0,5,4,6,41,0,11,1
10463,4381,48.8283,2.3627,2,0,3,4,7,57,0,11,1
10835,4369,48.8626,2.3364,2,0,3,1,7,31,0,11,1
10838,4384,48.86,2.262,0,0,3,1,7,31,1,14,1
11070,4379,48.8584,2.3795,2,0,3,1,7,34,0,11,1
11097,4380,48.8352,2.4458,2,0,3,4,7,40,0,11,1
11104,4388,48.8632,2.4001,0,0,3,4,7,44,0,14,1
11104,4388,48.8632,2.4001,0,0,3,4,7,38,1,14,1
11104,4388,48.8632,2.4001,0,0,3,4,7,12,3,14,1
11115,4384,48.86,2.262,2,0,3,4,7,48,1,11,1
11115,4384,48.86,2.262,2,0,3,4,7,50,0,11,1
11055,4379,48.8584,2.3795,6,0,3,1,7,31,0,3,1
11058,4384,48.86,2.262,0,0,3,1,7,22,0,14,1
11058,4384,48.86,2.262,2,0,3,1,7,17,0,11,1
11740,4387,48.8817,2.3834,2,0,3,4,7,18,0,11,1
11740,4387,48.8817,2.3834,2,0,3,4,7,17,1,11,1
11766,4378,48.8761,2.3602,2,0,3,1,7,40,0,3,1
11495,4386,48.8925,2.3444,2,0,3,4,7,36,0,11,1
11551,4381,48.8283,2.3627,2,0,3,4,7,22,0,11,1
11552,4369,48.8626,2.3364,2,0,7,4,7,46,0,11,1
11554,4382,48.8296,2.3267,2,0,3,4,7,33,0,11,1
11554,4382,48.8296,2.3267,2,0,3,4,7,39,0,11,1
11508,4388,48.8632,2.4001,2,0,3,4,7,57,0,11,1
11509,4379,48.8584,2.3795,6,0,3,4,7,34,0,3,1
11519,4384,48.86,2.262,4,0,3,4,7,59,7,7,1
11519,4384,48.86,2.262,4,0,3,4,7,49,7,7,1
11525,4379,48.8584,2.3795,2,0,3,4,7,55,0,11,1
11540,4379,48.8584,2.3795,6,0,3,4,7,47,0,3,1
11542,4377,48.876,2.3375,2,0,3,4,7,25,4,3,1
10913,4379,48.8584,2.3795,6,0,3,4,7,30,0,3,1
10929,4369,48.8626,2.3364,0,0,3,4,7,52,0,14,1
10953,4380,48.8352,2.4458,2,0,3,4,7,53,0,11,1
10962,4372,48.8566,2.3522,2,0,3,4,7,28,0,11,1
10962,4372,48.8566,2.3522,2,0,3,4,7,27,1,11,1
10980,4375,48.8567,2.3208,2,0,3,1,7,23,4,11,1
10980,4375,48.8567,2.3208,2,0,3,1,7,41,0,11,1
10727,4376,48.8722,2.3124,2,0,3,0,7,29,0,11,1
10729,4378,48.8761,2.3602,2,0,3,4,7,30,0,11,1
10732,4386,48.8925,2.3444,2,0,3,4,7,39,0,11,1
10737,4382,48.8296,2.3267,6,0,3,4,7,57,0,3,1
10740,4376,48.8722,2.3124,0,0,3,4,7,35,0,7,1
10745,4388,48.8632,2.4001,2,0,3,4,7,18,0,11,1
10753,4387,48.8817,2.3834,2,0,3,4,7,33,0,11,1
10783,4377,48.876,2.3375,2,0,3,4,7,36,0,11,1
10798,4387,48.8817,2.3834,0,0,3,4,7,23,0,7,1
10822,4372,48.8566,2.3522,2,0,3,1,7,20,0,3,1
10823,4384,48.86,2.262,2,0,3,1,7,32,0,11,1
10824,4384,48.86,2.262,2,0,3,1,7,40,0,11,1
10828,4373,48.8448,2.3551,2,0,3,1,7,19,0,11,1
9311,4374,48.8493,2.3324,0,0,3,1,7,21,1,14,1
9328,4371,48.8637,2.359,2,0,3,4,7,24,0,3,1
9341,4378,48.8761,2.3602,6,0,3,4,7,10,0,3,1
9369,4385,48.8872,2.3075,0,0,3,4,7,68,0,14,0
9372,4378,48.8761,2.3602,0,0,3,0,7,35,0,14,0
9579,4387,48.8817,2.3834,0,0,3,0,7,27,0,7,0
9584,4384,48.86,2.262,0,0,3,4,7,31,0,14,0
9588,4384,48.86,2.262,0,0,3,4,7,26,0,14,0
9613,4379,48.8584,2.3795,0,0,3,4,7,56,0,7,0
9619,4382,48.8296,2.3267,0,0,3,0,7,46,0,14,0
9237,4388,48.8632,2.4001,0,0,3,1,7,49,0,14,0
9259,4385,48.8872,2.3075,0,0,3,4,7,64,0,14,0
9259,4378,48.8761,2.3602,0,0,3,4,7,42,0,14,0
9260,4384,48.86,2.262,0,0,3,4,7,46,0,14,0
9270,4384,48.86,2.262,0,0,3,4,7,35,0,14,0
9278,4386,48.8925,2.3444,0,0,3,4,7,45,0,14,0
9289,4380,48.8352,2.4458,0,0,3,4,7,32,0,7,0
9292,4385,48.8872,2.3075,1,0,3,4,7,27,0,14,0
9205,4385,48.8872,2.3075,0,0,3,4,7,37,0,7,0
9155,4385,48.8872,2.3075,0,0,3,1,7,23,0,14,0
9157,4379,48.8584,2.3795,0,0,3,1,7,42,0,14,0
9157,4379,48.8584,2.3795,2,0,3,1,7,28,0,11,0
9187,4382,48.8296,2.3267,0,0,3,4,7,27,0,14,0
9188,4384,48.86,2.262,0,0,3,4,7,37,0,14,0
9207,4384,48.86,2.262,2,0,3,4,7,58,0,11,0
9207,4384,48.86,2.262,0,0,3,4,7,53,0,7,0
9216,4382,48.8296,2.3267,0,0,3,4,7,25,0,14,0
9218,4383,48.8412,2.3002,0,0,3,4,7,42,0,14,0
9225,4380,48.8352,2.4458,0,0,3,1,6,39,0,14,0
9453,4379,48.8584,2.3795,0,0,3,1,7,57,0,7,0
9416,4369,48.8626,2.3364,0,0,3,4,7,58,0,14,0
9435,4376,48.8722,2.3124,0,0,3,4,7,27,0,7,0
9436,4374,48.8493,2.3324,0,0,3,4,7,39,0,14,0
9441,4380,48.8352,2.4458,6,0,3,4,7,39,0,11,0
9453,4386,48.8925,2.3444,0,0,3,1,7,49,0,14,0
9390,4388,48.8632,2.4001,0,0,3,4,7,41,0,14,0
9395,4385,48.8872,2.3075,0,0,3,4,7,57,0,14,0
9534,4380,48.8352,2.4458,0,0,3,4,4,24,0,14,0
9463,4387,48.8817,2.3834,0,0,3,4,7,52,0,14,0
9476,4384,48.86,2.262,0,0,3,4,7,37,0,14,0
9524,4387,48.8817,2.3834,0,0,3,4,7,47,0,14,0
9526,4388,48.8632,2.4001,0,0,3,4,7,31,0,14,0
9639,4376,48.8722,2.3124,0,0,3,4,7,27,0,14,0
9638,4384,48.86,2.262,0,0,3,0,7,55,0,14,0
9687,4377,48.876,2.3375,0,0,3,4,7,24,0,7,0
9694,4380,48.8352,2.4458,0,0,3,4,7,36,0,14,0
9697,4383,48.8412,2.3002,0,0,3,4,7,36,0,14,0
9724,4369,48.8626,2.3364,0,0,3,4,7,24,0,14,0
9730,4382,48.8296,2.3267,0,0,5,1,6,59,0,14,0
9845,4380,48.8352,2.4458,0,0,5,4,6,41,0,14,0
9848,4380,48.8352,2.4458,4,0,5,4,6,43,0,14,0
9876,4383,48.8412,2.3002,0,0,3,4,7,23,0,14,0
9876,4379,48.8584,2.3795,0,0,3,4,7,63,0,7,0
9880,4380,48.8352,2.4458,0,0,6,0,7,28,0,14,0
9734,4376,48.8722,2.3124,0,0,3,1,7,55,0,14,0
9773,4384,48.86,2.262,0,0,3,4,7,28,0,14,0
9797,4388,48.8632,2.4001,1,0,3,4,7,37,0,14,0
9923,4386,48.8925,2.3444,0,0,3,4,7,42,0,14,0
9929,4384,48.86,2.262,0,0,3,4,6,60,0,7,0
9931,4387,48.8817,2.3834,2,0,3,4,7,27,0,11,0
9954,4379,48.8584,2.3795,0,0,5,0,6,25,0,14,0
9979,4381,48.8283,2.3627,0,0,5,0,6,56,0,14,0
9995,4381,48.8283,2.3627,0,0,5,4,6,65,0,7,0
9999,4379,48.8584,2.3795,0,0,5,4,6,38,0,7,0
10011,4372,48.8566,2.3522,0,0,3,4,7,37,0,14,0
10135,4380,48.8352,2.4458,0,0,3,4,7,82,0,14,0
10138,4381,48.8283,2.3627,0,0,3,4,7,44,0,14,0
10139,4379,48.8584,2.3795,0,0,3,4,7,54,0,7,0
10155,4383,48.8412,2.3002,0,0,3,4,7,54,0,14,0
10159,4380,48.8352,2.4458,0,0,3,4,7,71,0,14,0
10159,4387,48.8817,2.3834,0,0,3,4,7,55,0,7,0
10164,4380,48.8352,2.4458,0,0,3,4,7,62,0,7,0
10171,4375,48.8567,2.3208,0,0,3,4,7,40,0,7,0
10069,4380,48.8352,2.4458,0,0,3,4,7,32,0,14,0
10070,4369,48.8626,2.3364,0,0,6,4,6,35,0,14,0
10098,4388,48.8632,2.4001,0,0,3,4,7,44,0,14,0
10105,4379,48.8584,2.3795,0,0,3,4,7,30,0,14,0
5402,254,48.9583,4.36667,0,0,3,4,7,66,0,14,0
6335,6262,48.55,3.78333,0,0,3,1,7,20,0,14,0
6335,6262,48.55,3.78333,0,0,3,1,7,20,1,14,0
5335,7868,48.7333,4.58333,0,0,3,4,7,22,0,14,0
3362,5071,43.4667,2.0,0,0,3,4,7,60,0,14,0
3595,2644,43.6,1.25,0,0,3,1,7,45,0,14,0
3698,4091,43.35,1.26667,0,0,3,4,7,23,0,14,0
2933,7141,43.6,1.43333,0,0,3,4,7,27,0,7,0
2933,7141,43.6,1.43333,0,0,3,4,7,26,1,7,0
2480,7141,43.6,1.43333,0,0,3,4,7,48,0,14,0
2935,7141,43.6,1.43333,0,0,5,4,6,37,0,14,0
2298,7141,43.6,1.43333,0,0,3,4,7,57,0,14,0
4073,7141,43.6,1.43333,0,0,3,0,7,57,0,14,0
2863,7141,43.6,1.43333,0,0,3,4,7,31,0,7,0
2600,7141,43.6,1.43333,0,0,3,1,7,29,0,14,0
2794,7141,43.6,1.43333,0,0,3,1,7,22,0,14,0
2361,7141,43.6,1.43333,0,0,3,4,7,33,0,14,0
4000,7141,43.6,1.43333,0,0,1,0,7,42,0,14,0
4177,221,49.3167,2.45,0,0,3,4,7,39,0,14,0
4182,6861,49.2833,2.2,0,0,3,4,7,71,0,14,0
4177,261,49.2667,1.81667,0,0,3,4,7,63,0,14,0
4519,2324,49.15,2.43333,0,0,3,4,8,49,0,14,0
6890,459,49.4167,2.83333,0,0,3,0,7,42,0,14,0
5177,6881,42.7273,3.01695,0,0,3,4,7,27,0,14,0
3432,2178,46.6667,-1.43333,0,0,3,4,7,20,0,14,0
3943,2178,46.6667,-1.43333,0,0,3,4,7,73,0,14,0
4725,2178,46.6667,-1.43333,2,0,3,4,7,41,0,11,0
5369,2178,46.6667,-1.43333,0,0,3,4,7,45,0,14,0
7148,6133,46.6983,-1.93944,0,0,5,4,6,30,0,14,0
7668,3633,46.9833,-1.31667,0,0,3,4,7,50,0,14,0
7715,3916,46.4659,-0.984722,0,0,3,4,7,60,0,14,0
8570,6203,46.7833,-2.06667,5,0,3,4,7,19,0,14,0
1868,6912,48.5833,7.75,0,0,3,3,7,51,0,14,0
879,1881,48.5333,7.71667,0,0,3,4,7,23,0,14,0
80,1881,48.5333,7.71667,0,0,3,4,7,25,0,7,0
645,5496,48.6,7.75,0,0,3,4,7,18,0,14,0
508,6912,48.5833,7.75,6,0,3,1,7,18,1,0,0
17,6912,48.5833,7.75,0,0,5,1,8,32,0,7,0
17,6912,48.5833,7.75,0,0,5,1,8,26,3,7,0
17,6912,48.5833,7.75,0,0,5,1,8,41,1,7,0
17,6912,48.5833,7.75,0,0,5,1,8,32,0,7,0
1532,6912,48.5833,7.75,0,0,3,4,7,27,0,14,0
1568,5496,48.6,7.75,0,0,3,1,7,27,0,14,0
1284,1881,48.5333,7.71667,0,0,5,4,6,1,3,12,0
1235,7287,48.5167,7.33333,0,0,5,1,6,57,0,7,0
2015,6912,48.5833,7.75,0,0,3,1,7,46,1,14,0
1067,6912,48.5833,7.75,0,0,3,4,7,44,0,7,0
1187,7160,47.3833,0.683333,0,0,3,1,7,23,0,14,0
1785,7160,47.3833,0.683333,0,0,3,1,6,51,0,14,0
1785,7160,47.3833,0.683333,0,0,3,1,6,28,4,8,0
1785,7160,47.3833,0.683333,0,0,3,1,6,34,0,14,0
84,7160,47.3833,0.683333,0,0,3,4,7,22,0,14,0
640,7160,47.3833,0.683333,0,0,3,4,7,40,0,14,0
426,7160,47.3833,0.683333,2,0,6,4,6,21,0,11,0
3311,7160,47.3833,0.683333,0,0,3,4,7,51,0,14,0
3784,7160,47.3833,0.683333,0,0,3,0,7,37,0,14,0
3130,7160,47.3833,0.683333,0,0,5,1,6,46,0,14,0
229,4403,43.3,-0.366667,0,0,3,4,7,52,0,7,0
1166,1753,43.3583,-1.775,0,0,3,4,7,51,0,14,0
131,4403,43.3,-0.366667,0,0,6,4,7,57,0,14,0
189,6200,43.3833,-1.66667,0,0,3,4,7,63,0,14,0
274,4403,43.3,-0.366667,0,0,3,4,7,32,0,7,0
420,8,43.4833,-1.48333,0,0,2,4,3,45,0,14,0
914,4403,43.3,-0.366667,0,0,3,4,7,35,0,7,0
955,4403,43.3,-0.366667,0,0,3,4,7,41,0,7,0
956,4403,43.3,-0.366667,2,0,3,0,7,17,0,3,0
1241,25,43.4833,-1.56667,0,0,6,1,6,60,0,14,0
1304,4403,43.3,-0.366667,0,0,4,4,6,47,0,14,0
1363,4403,43.3,-0.366667,0,0,3,4,7,84,0,7,0
1363,4403,43.3,-0.366667,0,0,3,4,7,33,0,7,0
1497,56,43.5333,-1.5,0,0,4,1,6,47,0,14,0
1650,4403,43.3,-0.366667,0,0,4,4,7,22,0,7,0
1870,25,43.4833,-1.56667,0,0,5,0,6,42,0,14,0
1971,8,43.4833,-1.48333,0,0,5,4,6,31,0,14,0
2176,1753,43.3583,-1.775,0,0,3,1,7,56,0,14,0
2071,4403,43.3,-0.366667,0,0,3,4,7,66,0,7,0
2059,1942,47.9833,3.4,0,0,3,4,7,66,0,14,0
7561,3543,48.7273,3.67806,0,1,3,4,7,67,0,14,0
6983,570,48.9833,4.51667,0,1,3,4,7,55,0,14,0
3383,4825,43.55,-0.366667,0,1,3,4,7,26,0,14,0
3663,873,42.975,-0.391667,0,1,3,3,7,21,0,14,0
3663,873,42.975,-0.391667,0,1,3,3,7,45,0,14,0
5366,32,43.2833,-0.35,0,1,3,4,7,31,0,7,0
6238,4356,43.3667,-0.583333,0,1,7,4,7,30,0,14,0
3764,1730,44.3167,0.8,0,1,3,4,7,47,0,14,0
4787,3334,44.3833,2.36667,0,1,3,4,6,60,0,14,0
4710,6837,44.4264,1.96722,0,1,3,4,7,28,0,14,0
272,5239,50.7,3.16667,0,1,3,4,7,70,0,7,0
1435,5515,50.55,3.03333,0,1,1,0,6,46,0,14,0
635,5239,50.7,3.16667,4,1,3,4,7,32,0,7,0
788,5239,50.7,3.16667,0,1,5,4,6,33,0,7,0
788,5239,50.7,3.16667,0,1,5,4,6,29,0,7,0
46,5239,50.7,3.16667,0,1,3,1,7,25,0,7,0
46,5239,50.7,3.16667,0,1,3,1,7,34,0,7,0
1893,1845,50.8833,2.6,1,1,3,4,7,66,0,14,0
2249,524,51.0333,2.4,0,1,3,1,7,27,1,14,0
2249,524,51.0333,2.4,0,1,3,1,7,26,0,14,0
2734,1527,50.05,3.15,0,1,5,4,6,34,0,14,0
2868,5239,50.7,3.16667,0,1,6,4,6,23,0,7,0
2868,5239,50.7,3.16667,0,1,6,4,6,22,0,7,0
2778,5239,50.7,3.16667,0,1,3,1,7,14,0,7,0
3155,634,50.6667,3.15,0,1,5,4,6,85,0,7,0
3153,5239,50.7,3.16667,0,1,3,4,7,58,0,7,0
2370,4280,50.45,3.03333,0,1,5,4,6,44,0,14,0
2632,7941,50.6667,3.15,0,1,3,4,7,38,0,7,0
4124,1726,50.3167,3.43333,0,1,3,3,7,75,0,7,0
4124,1726,50.3167,3.43333,0,1,3,3,7,68,1,14,0
7158,6207,46.9667,-0.216667,0,1,3,4,7,55,0,14,0
915,7699,45.6167,5.15,0,1,0,4,8,22,0,7,0
1714,7623,45.5167,4.86667,0,1,4,1,6,22,0,14,0
6308,2376,43.1333,0.383333,0,1,3,4,7,77,0,14,0
5728,2261,43.35,0.15,0,1,3,4,7,57,0,14,0
7441,1059,47.65,-0.433333,0,1,4,0,6,68,0,14,0
8514,3311,47.0167,-0.75,2,1,3,4,7,18,0,11,0
8240,867,47.6667,-0.25,0,1,3,4,7,55,0,14,0
8145,1864,43.2333,0.00166667,0,1,3,3,7,20,0,14,0
6334,3943,48.05,7.13333,0,1,3,3,7,25,0,14,0
2620,4410,43.6167,0.6,0,1,3,0,7,21,0,14,0
4175,2632,43.9333,0.616667,0,1,3,4,7,28,0,14,0
3792,2034,43.6167,1.08333,0,1,3,3,7,32,0,14,0
4041,1489,43.6333,0.883333,0,1,3,3,7,24,0,14,0
5777,4933,44.5167,0.316667,3,1,3,4,7,67,0,0,0
6628,3596,44.3333,0.3,0,1,3,4,7,39,0,14,0
8316,6870,44.4,0.6,0,1,3,4,7,29,0,14,0
8942,2927,44.7167,0.283333,0,1,5,4,6,39,0,14,0
8942,2927,44.7167,0.283333,0,1,5,4,6,79,0,14,0
3227,6424,46.8,1.63333,0,1,3,4,7,84,0,14,0
3836,6424,46.8,1.63333,0,1,3,4,7,66,0,14,0
3836,6424,46.8,1.63333,0,1,3,4,7,42,0,14,0
6530,6424,46.8,1.63333,0,1,3,4,7,48,0,14,0
3583,2948,43.7333,-0.783333,0,1,3,4,7,49,0,14,0
4777,6150,45.85,-0.533333,0,1,3,4,7,75,0,14,0
6078,1948,45.45,-0.433333,0,1,3,4,7,67,0,14,0
7592,5498,47.6833,7.4,0,1,3,4,7,19,0,14,0
7497,4048,46.8833,1.85,0,1,4,4,6,24,0,14,0
8270,4391,46.45,1.45,0,1,3,4,7,78,0,14,0
412,5427,43.6667,-1.35,1,1,2,4,8,56,0,14,0
3075,2659,43.8833,-1.3,0,1,3,4,7,26,0,14,0
3505,3610,43.8833,-0.5,0,1,3,4,7,73,0,14,0
3505,3610,43.8833,-0.5,0,1,3,4,7,72,1,14,0
3899,1385,43.7333,-0.866667,0,1,3,4,7,36,0,14,0
4345,7823,48.1833,4.08333,0,1,3,0,7,45,0,14,0
5325,1238,48.4,1.41667,0,1,3,4,7,36,0,14,0
7775,850,48.7333,1.36667,0,1,3,4,7,43,0,7,0
7775,850,48.7333,1.36667,0,1,3,4,7,48,1,7,0
7775,850,48.7333,1.36667,0,1,3,4,7,51,0,7,0
6686,5176,48.45,1.75,0,1,3,4,7,63,0,14,0
9114,1382,48.5333,1.7,1,1,3,4,7,33,0,14,0
8359,6507,48.85,1.53333,0,1,3,4,7,37,0,14,0
3498,2878,48.2167,6.51667,0,1,3,4,7,54,0,14,0
3498,2878,48.2167,6.51667,0,1,3,4,7,23,1,14,0
3122,764,48.1333,6.48333,0,1,2,3,8,32,0,14,0
6759,6949,48.25,6.9,1,1,3,4,7,33,0,14,0
5464,952,48.1833,6.45,0,1,3,4,7,30,0,14,0
8595,1933,46.4667,0.066667,2,1,3,4,7,50,0,11,0
8411,6081,46.6667,0.4,0,1,7,4,7,38,0,14,0
3500,4231,47.1333,6.53333,0,1,3,4,6,52,0,14,0
7441,7596,48.5667,4.03333,0,1,3,4,7,19,0,14,0
4308,5038,46.1333,6.26667,0,1,6,4,6,63,0,14,0
3473,7913,47.2667,2.23333,0,1,3,4,7,41,0,14,0
3473,7913,47.2667,2.23333,0,1,3,4,7,20,0,14,0
4797,2142,44.9031,5.78751,0,1,3,4,7,19,0,14,0
5487,6206,45.5667,5.43333,0,1,7,4,7,46,0,14,0
4231,588,45.55,5.23333,0,1,3,3,7,20,0,14,0
6034,3545,45.5167,5.01667,0,1,5,4,6,50,0,14,0
6065,3591,44.9,5.63333,1,1,3,4,7,28,0,14,0
6157,2756,46.95,6.13333,0,1,2,0,3,48,0,14,0
7048,3907,47.0333,6.26667,0,1,3,4,7,45,0,14,0
6974,7536,47.1,6.3,0,1,3,4,7,45,0,14,0
6819,946,49.05,3.95,0,0,3,4,7,51,0,14,0
2582,25,43.4833,-1.56667,0,0,3,4,7,83,0,14,0
2596,7288,43.3583,-1.7,0,0,3,1,7,45,0,14,0
2922,4403,43.3,-0.366667,0,0,5,4,6,45,0,14,0
3193,1753,43.3583,-1.775,0,0,3,1,7,72,0,14,0
3645,8,43.4833,-1.48333,0,0,3,0,7,19,0,14,0
3645,8,43.4833,-1.48333,2,0,3,0,7,56,0,11,0
6380,25,43.4833,-1.56667,0,0,3,4,7,42,0,14,0
6479,29,43.3,-0.4,0,0,3,4,7,50,0,14,0
4972,1753,43.3583,-1.775,0,0,3,4,7,42,0,14,0
5154,4403,43.3,-0.366667,0,0,3,4,7,77,0,7,0
4839,4403,43.3,-0.366667,0,0,3,4,7,47,0,14,0
4301,4403,43.3,-0.366667,0,0,5,4,6,45,0,14,0
4322,2904,43.3167,-0.4,0,0,3,4,7,33,0,7,0
5015,29,43.3,-0.4,0,0,3,1,7,76,0,14,0
5015,29,43.3,-0.4,2,0,3,1,7,15,4,11,0
5480,6200,43.3833,-1.66667,0,0,3,4,7,52,0,14,0
6090,2904,43.3167,-0.4,0,0,3,1,7,32,0,14,0
5753,4403,43.3,-0.366667,0,0,3,4,7,25,0,14,0
5775,25,43.4833,-1.56667,0,0,3,4,7,39,0,14,0
5912,8,43.4833,-1.48333,0,0,3,4,7,41,0,14,0
6608,4403,43.3,-0.366667,0,0,3,4,7,55,0,14,0
6621,29,43.3,-0.4,0,0,3,4,7,43,0,7,0
3703,6870,44.4,0.6,0,0,3,4,7,20,0,14,0
7941,32,43.2833,-0.35,0,0,3,4,7,38,0,0,0
6977,32,43.2833,-0.35,0,0,3,4,7,62,0,8,0
7127,2731,43.3333,-0.416667,0,0,3,4,7,35,0,7,0
7142,2904,43.3167,-0.4,0,0,3,4,7,50,0,7,0
7294,7288,43.3583,-1.7,0,0,3,4,7,38,0,14,0
8408,25,43.4833,-1.56667,5,0,3,4,7,24,0,14,0
7761,29,43.3,-0.4,0,0,3,0,7,38,0,7,0
7860,27,43.4333,-1.58333,0,0,5,4,6,56,0,14,0
6853,1004,43.3333,-1.45,0,0,3,4,7,33,0,14,0
8224,4301,43.2833,-0.266667,5,0,3,0,7,50,0,14,0
9030,4403,43.3,-0.366667,0,0,3,4,7,43,0,7,0
9086,4403,43.3,-0.366667,0,0,3,4,7,60,0,14,0
9094,4403,43.3,-0.366667,0,0,3,4,7,21,0,14,0
4949,3501,44.1,3.08333,0,0,6,1,7,45,0,14,0
1530,7351,50.35,3.53333,0,0,3,4,7,35,0,14,0
740,2318,50.65,3.03333,0,0,3,0,7,66,0,14,0
1155,2318,50.65,3.03333,0,0,3,4,7,20,0,14,0
1155,2318,50.65,3.03333,0,0,3,4,7,47,0,14,0
345,2800,50.6333,3.06667,0,0,3,4,7,29,0,14,0
2107,3182,50.6667,3.08333,0,0,3,4,7,37,0,14,0
1562,164,50.1667,3.23333,0,0,5,4,6,78,0,14,0
1761,7351,50.35,3.53333,0,0,3,4,7,48,0,14,0
1560,5239,50.7,3.16667,0,0,5,4,6,26,0,7,0
1523,5794,50.6603,3.04389,0,0,3,0,7,49,0,14,0
2246,863,51.05,2.36667,0,0,3,4,7,38,0,14,0
206,2318,50.65,3.03333,0,0,2,1,3,36,0,14,0
1466,4069,50.7,2.83333,0,0,3,4,7,46,0,14,0
1917,7145,50.7167,3.15,0,0,3,0,7,45,0,14,0
2112,826,50.3,3.38333,0,0,0,4,8,31,0,14,0
8,732,50.3333,3.38333,0,0,0,1,8,25,0,7,0
4141,2087,50.6333,2.7,0,0,3,1,7,20,0,14,0
2690,5320,50.55,2.9,0,0,3,1,7,57,0,14,0
3149,7351,50.35,3.53333,0,0,3,4,7,26,0,14,0
4162,1735,50.25,3.93333,0,0,3,4,7,29,0,14,0
3131,3911,50.7,3.13333,0,0,5,4,6,22,0,7,0
2994,989,50.3333,3.35,4,0,3,4,7,30,0,0,0
2629,3182,50.6667,3.08333,0,0,3,4,7,46,0,14,0
3068,7145,50.7167,3.15,0,0,5,4,6,44,0,14,0
2449,3606,50.642,3.10778,0,0,3,1,7,44,0,14,0
2660,989,50.3333,3.35,1,0,3,4,7,39,0,7,0
4099,5515,50.55,3.03333,0,0,3,4,7,37,0,14,0
3890,5573,50.6167,2.98333,0,0,3,4,7,70,0,14,0
4173,2800,50.6333,3.06667,0,0,3,4,7,22,0,14,0
3846,2800,50.6333,3.06667,0,0,4,1,6,23,0,14,0
2312,118,50.3833,3.53333,0,0,3,1,7,32,0,14,0
3644,2907,50.6167,3.01667,0,0,3,0,7,20,0,14,0
2704,2800,50.6333,3.06667,0,0,5,1,6,25,0,14,0
3597,2800,50.6333,3.06667,0,0,3,1,7,21,0,14,0
3160,5794,50.6603,3.04389,0,0,3,4,7,44,0,14,0
2993,6688,50.3667,3.55,0,0,7,4,6,31,0,14,0
4024,164,50.1667,3.23333,2,0,3,4,7,19,0,11,0
3620,118,50.3833,3.53333,0,0,3,4,7,63,0,14,0
3717,524,51.0333,2.4,2,0,3,4,7,36,0,11,0
3985,186,50.65,2.96667,0,0,6,1,7,65,0,14,0
7044,4079,46.3167,-0.466667,0,0,3,4,7,71,3,14,0
7044,4079,46.3167,-0.466667,0,0,3,4,7,41,1,14,0
7044,4079,46.3167,-0.466667,0,0,3,4,7,42,0,14,0
3595,2644,43.6,1.25,2,0,3,1,7,17,0,11,3
3652,6149,46.7167,-1.95,2,0,3,1,7,17,0,11,3
1893,1845,50.8833,2.6,0,1,3,4,7,84,0,14,3
4124,1726,50.3167,3.43333,2,1,3,3,7,43,0,3,3
4124,1726,50.3167,3.43333,2,1,3,3,7,46,4,11,3
